chr1	53182022	53182585	YAP_peak_252	249	.	76	56	66
chr1	53449112	53449321	YAP_peak_253	94	.	21	26	29
chr1	53685342	53685613	YAP_peak_254	78	.	21	22	30
chr1	53836937	53837252	YAP_peak_255	113	.	23	33	34
chr1	54904596	54904877	YAP_peak_262	49	.	20	26	40
chr1	54934983	54935345	YAP_peak_263	155	.	40	50	74
chr1	54955338	54955738	YAP_peak_264	162	.	39	51	48
chr1	55191206	55191547	YAP_peak_265	110	.	24	21	51
chr1	55428934	55429765	YAP_peak_266	528	.	143	179	152
chr1	55573190	55573449	YAP_peak_268	46	.	24	25	36
chr1	55718753	55719171	YAP_peak_269	167	.	48	70	90
chr1	55726700	55727459	YAP_peak_270	607	.	118	102	178
chr1	56376783	56376995	YAP_peak_272	95	.	21	28	23
chr1	56409333	56409659	YAP_peak_273	143	.	30	33	38
chr1	57411352	57411675	YAP_peak_274	75	.	23	41	36
chr1	58395335	58395658	YAP_peak_275	113	.	24	36	91
chr1	58584139	58584340	YAP_peak_276	39	.	15	26	32
chr1	58584552	58584839	YAP_peak_277	117	.	27	34	31
chr1	58592553	58592983	YAP_peak_278	254	.	47	59	134
chr1	58628985	58629243	YAP_peak_279	160	.	32	33	81
chr1	58755575	58755894	YAP_peak_280	101	.	32	42	59
chr1	58815036	58815480	YAP_peak_281	192	.	56	50	62
chr1	58818136	58818418	YAP_peak_283	54	.	25	25	43
chr1	58848743	58849043	YAP_peak_284	59	.	26	28	47
chr1	58883434	58883694	YAP_peak_285	79	.	22	46	85
chr1	58909227	58909549	YAP_peak_287	45	.	20	23	31
chr1	58932866	58933098	YAP_peak_288	101	.	23	29	45
chr1	59143156	59143589	YAP_peak_289	577	.	85	82	194
chr1	59151109	59151449	YAP_peak_290	221	.	42	40	61
chr1	59427205	59427603	YAP_peak_292	110	.	31	24	42
chr1	59672856	59673342	YAP_peak_293	283	.	65	67	91
chr1	60573803	60574004	YAP_peak_294	67	.	17	15	39
chr1	61337915	61338464	YAP_peak_296	377	.	82	88	166
chr1	61950425	61950785	YAP_peak_297	250	.	41	32	67
chr1	63662930	63663268	YAP_peak_301	66	.	34	36	69
chr1	63721500	63721857	YAP_peak_302	304	.	51	59	84
chr1	63731138	63731505	YAP_peak_303	76	.	28	38	84
chr1	63731655	63731880	YAP_peak_304	87	.	24	22	39
chr1	63795051	63795291	YAP_peak_305	104	.	27	28	36
chr1	63877835	63878228	YAP_peak_306	117	.	37	33	46
chr1	63920278	63921053	YAP_peak_307	632	.	128	174	254
chr1	64039750	64039957	YAP_peak_308	51	.	15	13	30
chr1	64917487	64917825	YAP_peak_309	64	.	30	23	46
chr1	65177455	65177711	YAP_peak_310	90	.	20	29	40
chr1	65425547	65426220	YAP_peak_312	376	.	106	91	173
chr1	65467590	65467857	YAP_peak_313	79	.	18	22	17
chr1	65510070	65510394	YAP_peak_314	60	.	28	36	62
chr1	66540700	66540935	YAP_peak_315	90	.	21	18	22
chr1	66564252	66564656	YAP_peak_317	155	.	49	53	72
chr1	66951569	66951789	YAP_peak_318	42	.	16	44	38
chr1	67060834	67061091	YAP_peak_319	188	.	33	17	28
chr1	67570532	67570917	YAP_peak_321	219	.	47	63	71
chr1	67682864	67683058	YAP_peak_322	17	.	16	23	37
chr1	67686611	67686971	YAP_peak_323	76	.	33	25	39
chr1	67791631	67791981	YAP_peak_325	233	.	45	52	53
chr1	67793578	67793959	YAP_peak_326	112	.	44	38	62
chr1	67840514	67840828	YAP_peak_327	84	.	32	31	84
chr1	68385029	68385258	YAP_peak_330	40	.	11	22	24
chr1	69492282	69492691	YAP_peak_331	249	.	63	69	127
chr1	69710362	69710830	YAP_peak_333	338	.	56	53	115
chr1	70043765	70044086	YAP_peak_334	137	.	27	20	44
chr1	70091032	70091226	YAP_peak_335	49	.	17	16	29
chr1	71086295	71086575	YAP_peak_337	82	.	21	36	48
chr1	72284731	72285134	YAP_peak_338	306	.	60	67	103
chr1	73593431	73593625	YAP_peak_341	58	.	16	23	15
chr1	74356626	74356935	YAP_peak_342	46	.	29	38	52
chr1	74427635	74427998	YAP_peak_343	157	.	39	41	42
chr1	75768054	75768304	YAP_peak_346	73	.	15	17	28
chr1	76238165	76238588	YAP_peak_347	111	.	34	39	62
chr1	76998606	76999040	YAP_peak_348	200	.	51	74	114
chr1	77514482	77514781	YAP_peak_350	178	.	38	32	58
chr1	77536895	77537178	YAP_peak_351	72	.	23	25	33
chr1	77888380	77888658	YAP_peak_354	46	.	19	25	42
chr1	78101569	78101885	YAP_peak_356	134	.	34	44	117
chr1	78831716	78832202	YAP_peak_358	317	.	56	62	56
chr1	78872911	78873169	YAP_peak_359	68	.	19	19	30
chr1	80882604	80882882	YAP_peak_362	68	.	18	22	63
chr1	81174809	81175125	YAP_peak_363	217	.	42	46	88
chr1	81682408	81682833	YAP_peak_365	466	.	89	114	103
chr1	84365550	84365973	YAP_peak_368	47	.	25	40	28
chr1	85146873	85147420	YAP_peak_371	266	.	64	57	98
chr1	85201538	85202059	YAP_peak_372	340	.	71	50	59
chr1	85298248	85298538	YAP_peak_373	143	.	34	57	62
chr1	85313970	85314258	YAP_peak_374	157	.	34	22	61
chr1	85320310	85320991	YAP_peak_375	223	.	72	103	147
chr1	85328844	85329325	YAP_peak_376	360	.	86	104	187
chr1	85330175	85330663	YAP_peak_377	131	.	51	34	60
chr1	85343823	85344172	YAP_peak_378	126	.	33	34	71
chr1	85495580	85495948	YAP_peak_379	191	.	50	45	97
chr1	85527225	85527572	YAP_peak_380	244	.	44	42	56
chr1	85544656	85545037	YAP_peak_381	307	.	60	66	59
chr1	85550819	85551129	YAP_peak_382	56	.	25	29	34
chr1	85578414	85578730	YAP_peak_383	99	.	34	56	85
chr1	85580438	85580835	YAP_peak_384	368	.	84	80	55
chr1	85584227	85584540	YAP_peak_387	102	.	65	66	140
chr1	85606935	85607776	YAP_peak_388	1227	.	339	392	443
chr1	85611915	85612204	YAP_peak_389	174	.	40	42	64
chr1	85612703	85613173	YAP_peak_390	202	.	75	87	87
chr1	85850245	85850484	YAP_peak_391	93	.	19	28	35
chr1	87140782	87141084	YAP_peak_392	84	.	20	24	30
chr1	87226233	87226709	YAP_peak_393	181	.	52	52	80
chr1	87795230	87795630	YAP_peak_394	151	.	41	41	64
chr1	87956047	87956343	YAP_peak_395	26	.	15	21	93
chr1	88001475	88001767	YAP_peak_396	159	.	27	31	42
chr1	89605699	89606119	YAP_peak_397	70	.	32	38	76
chr1	89866082	89866435	YAP_peak_398	154	.	35	27	35
chr1	89910839	89911205	YAP_peak_400	131	.	38	49	80
chr1	90403289	90403561	YAP_peak_403	37	.	17	22	41
chr1	91609567	91610010	YAP_peak_404	156	.	51	40	45
chr1	91611384	91611794	YAP_peak_405	508	.	79	74	66
chr1	91736909	91737331	YAP_peak_407	101	.	39	25	31
chr1	92804864	92805170	YAP_peak_408	151	.	29	28	28
chr1	92822900	92823284	YAP_peak_409	137	.	45	32	88
chr1	93338446	93338782	YAP_peak_412	101	.	26	50	70
chr1	93693352	93693601	YAP_peak_415	46	.	20	15	34
chr1	93701608	93702228	YAP_peak_416	632	.	117	109	102
chr1	93738089	93738696	YAP_peak_418	217	.	78	83	129
chr1	93754332	93754861	YAP_peak_419	229	.	59	58	67
chr1	93779487	93780212	YAP_peak_420	184	.	100	105	105
chr1	94020919	94021124	YAP_peak_421	39	.	19	22	21
chr1	94045575	94045939	YAP_peak_422	383	.	61	39	44
chr1	94265255	94265468	YAP_peak_423	51	.	21	31	33
chr1	94281521	94281780	YAP_peak_425	126	.	24	28	30
chr1	94300134	94300480	YAP_peak_426	116	.	39	27	50
chr1	94324123	94324374	YAP_peak_427	64	.	18	23	36
chr1	94325723	94326226	YAP_peak_428	188	.	60	94	70
chr1	94617371	94617733	YAP_peak_430	137	.	38	36	34
chr1	94622717	94623064	YAP_peak_432	300	.	61	70	107
chr1	94623681	94624106	YAP_peak_433	122	.	53	42	39
chr1	94646069	94646734	YAP_peak_434	567	.	150	198	243
chr1	94698830	94699167	YAP_peak_436	99	.	36	24	52
chr1	94727932	94728206	YAP_peak_437	53	.	18	29	63
chr1	94863991	94864219	YAP_peak_439	87	.	24	33	44
chr1	94925649	94926169	YAP_peak_440	154	.	48	52	75
chr1	96362516	96363009	YAP_peak_444	267	.	69	70	163
chr1	96370879	96371227	YAP_peak_445	66	.	33	37	46
chr1	98030521	98030914	YAP_peak_449	131	.	32	27	51
chr1	98086674	98087159	YAP_peak_451	661	.	104	118	143
chr1	98210064	98210615	YAP_peak_452	564	.	93	126	215
chr1	98278048	98278361	YAP_peak_454	96	.	30	43	54
chr1	98323722	98324399	YAP_peak_456	638	.	129	151	207
chr1	98331258	98331568	YAP_peak_457	46	.	19	34	75
chr1	100354042	100354270	YAP_peak_462	70	.	20	25	48
chr1	100630826	100631547	YAP_peak_463	178	.	59	55	48
chr1	100799964	100800275	YAP_peak_464	116	.	34	34	61
chr1	101174613	101175190	YAP_peak_465	441	.	97	99	241
chr1	101188365	101188788	YAP_peak_466	131	.	34	23	45
chr1	101200482	101200919	YAP_peak_467	529	.	86	137	206
chr1	101260494	101260855	YAP_peak_468	34	.	17	23	26
chr1	104269830	104270080	YAP_peak_470	53	.	15	23	16
chr1	104862384	104862674	YAP_peak_471	71	.	16	20	22
chr1	108503011	108503529	YAP_peak_475	1812	.	247	297	421
chr1	109197372	109197754	YAP_peak_476	78	.	38	49	71
chr1	109370715	109370948	YAP_peak_480	36	.	18	18	47
chr1	109808496	109808704	YAP_peak_483	84	.	23	20	27
chr1	109975774	109976137	YAP_peak_486	247	.	50	47	52
chr1	111541810	111542338	YAP_peak_488	117	.	52	42	39
chr1	111553223	111553422	YAP_peak_489	76	.	19	17	47
chr1	111778590	111778955	YAP_peak_492	58	.	22	41	54
chr1	112251813	112252012	YAP_peak_493	43	.	14	19	13
chr1	112404412	112404870	YAP_peak_494	60	.	25	32	87
chr1	112522515	112522955	YAP_peak_495	169	.	39	39	36
chr1	113042194	113042640	YAP_peak_496	64	.	30	35	63
chr1	115062518	115063060	YAP_peak_498	341	.	77	82	82
chr1	115135189	115135866	YAP_peak_499	200	.	67	64	90
chr1	115179384	115179873	YAP_peak_502	134	.	49	88	40
chr1	115314761	115315139	YAP_peak_503	317	.	71	63	125
chr1	115325037	115325390	YAP_peak_505	56	.	25	43	42
chr1	115330554	115330962	YAP_peak_506	327	.	64	80	105
chr1	115426196	115426406	YAP_peak_507	39	.	13	17	27
chr1	115426579	115426816	YAP_peak_508	78	.	20	17	32
chr1	115497170	115497434	YAP_peak_511	82	.	21	28	40
chr1	115545676	115546483	YAP_peak_512	292	.	116	132	245
chr1	117821825	117822097	YAP_peak_514	84	.	28	48	41
chr1	119279415	119279853	YAP_peak_515	332	.	58	59	180
chr1	120111727	120112125	YAP_peak_519	562	.	83	84	159
chr1	120358913	120359398	YAP_peak_521	167	.	57	62	68
chr1	120567717	120568000	YAP_peak_522	194	.	36	39	97
chr1	121586647	121587101	YAP_peak_525	46	.	39	47	38
chr1	144519670	144520060	YAP_peak_526	486	.	88	87	128
chr1	144977922	144978205	YAP_peak_527	181	.	37	30	59
chr1	145078388	145078896	YAP_peak_528	96	.	53	53	60
chr1	145720581	145720985	YAP_peak_531	81	.	34	44	61
chr1	145782446	145782740	YAP_peak_534	130	.	32	28	37
chr1	145818181	145818437	YAP_peak_535	74	.	19	18	41
chr1	145849730	145850167	YAP_peak_536	158	.	52	59	122
chr1	145887706	145887919	YAP_peak_537	65	.	19	28	33
chr1	146272677	146273082	YAP_peak_541	383	.	75	89	133
chr1	146413807	146414234	YAP_peak_542	417	.	75	66	70
chr1	146861711	146862048	YAP_peak_543	189	.	44	46	48
chr1	148073489	148073683	YAP_peak_547	48	.	16	28	41
chr1	148723384	148723881	YAP_peak_548	570	.	80	92	141
chr1	148758555	148758831	YAP_peak_549	43	.	28	27	31
chr1	148942966	148943235	YAP_peak_550	135	.	32	26	81
chr1	148975336	148975743	YAP_peak_551	127	.	39	43	64
chr1	149158563	149158989	YAP_peak_553	460	.	88	110	125
chr1	150192018	150192430	YAP_peak_558	204	.	43	63	108
chr1	150406513	150406759	YAP_peak_559	83	.	22	18	31
chr1	150535913	150536405	YAP_peak_560	435	.	89	98	139
chr1	150537986	150538316	YAP_peak_561	145	.	35	36	47
chr1	150568149	150568607	YAP_peak_563	94	.	46	29	57
chr1	150578602	150578856	YAP_peak_564	51	.	20	13	25
chr1	150604877	150605109	YAP_peak_565	93	.	19	24	31
chr1	150611593	150611834	YAP_peak_566	43	.	14	16	27
chr1	151195272	151195632	YAP_peak_571	562	.	104	100	130
chr1	151494772	151495177	YAP_peak_572	151	.	43	34	43
chr1	151537149	151537397	YAP_peak_573	62	.	23	27	29
chr1	151547003	151547528	YAP_peak_574	1051	.	157	134	269
chr1	151548879	151549136	YAP_peak_575	76	.	29	41	41
chr1	151988381	151988948	YAP_peak_576	178	.	67	100	138
chr1	152328819	152329026	YAP_peak_580	46	.	20	37	67
chr1	152393026	152393265	YAP_peak_581	62	.	20	20	72
chr1	152436608	152436926	YAP_peak_582	115	.	26	33	45
chr1	153566477	153566897	YAP_peak_587	357	.	70	50	32
chr1	153608837	153609248	YAP_peak_588	78	.	34	29	38
chr1	153708614	153708866	YAP_peak_589	81	.	24	29	99
chr1	153963937	153964313	YAP_peak_590	74	.	28	28	49
chr1	154001691	154001958	YAP_peak_591	141	.	32	36	41
chr1	154431779	154432013	YAP_peak_594	45	.	19	14	33
chr1	154972622	154972977	YAP_peak_596	212	.	51	43	62
chr1	155224693	155225004	YAP_peak_600	52	.	22	17	52
chr1	155961908	155962202	YAP_peak_602	76	.	21	23	28
chr1	155962703	155962940	YAP_peak_603	45	.	13	12	21
chr1	156503320	156503677	YAP_peak_607	384	.	63	77	99
chr1	156896648	156897014	YAP_peak_609	194	.	47	51	71
chr1	157390831	157391025	YAP_peak_611	84	.	17	26	31
chr1	157580187	157580548	YAP_peak_612	48	.	22	25	27
chr1	158010776	158011116	YAP_peak_613	113	.	36	44	34
chr1	158019509	158019892	YAP_peak_614	732	.	104	112	170
chr1	159492955	159493306	YAP_peak_618	116	.	33	40	78
chr1	159598030	159598685	YAP_peak_619	517	.	134	146	217
chr1	159783746	159783995	YAP_peak_620	117	.	27	20	41
chr1	159912610	159912945	YAP_peak_622	99	.	29	23	29
chr1	159916324	159916574	YAP_peak_623	69	.	18	41	59
chr1	159924548	159924944	YAP_peak_624	80	.	31	40	18
chr1	159925060	159925493	YAP_peak_625	105	.	29	32	44
chr1	160637724	160638039	YAP_peak_628	37	.	18	16	36
chr1	160747173	160747385	YAP_peak_629	132	.	35	35	27
chr1	160748288	160748627	YAP_peak_630	40	.	19	25	28
chr1	160826504	160826808	YAP_peak_631	133	.	34	44	27
chr1	161398015	161398344	YAP_peak_634	92	.	25	31	31
chr1	162136785	162137131	YAP_peak_636	91	.	25	42	32
chr1	162191519	162191713	YAP_peak_637	36	.	12	12	30
chr1	162538769	162539179	YAP_peak_638	323	.	71	75	136
chr1	162873730	162874076	YAP_peak_641	46	.	27	31	79
chr1	163168104	163168419	YAP_peak_642	76	.	22	23	33
chr1	164748477	164748853	YAP_peak_644	39	.	25	36	59
chr1	165773337	165773739	YAP_peak_647	166	.	40	52	106
chr1	165898766	165899183	YAP_peak_648	460	.	83	104	145
chr1	166906073	166906450	YAP_peak_649	78	.	28	17	43
chr1	166925869	166926423	YAP_peak_650	280	.	65	74	125
chr1	166944614	166944989	YAP_peak_651	127	.	35	34	57
chr1	167166430	167166637	YAP_peak_652	48	.	14	17	17
chr1	167820006	167820343	YAP_peak_654	157	.	34	24	63
chr1	169113598	169114050	YAP_peak_657	214	.	63	68	57
chr1	169287986	169288256	YAP_peak_658	117	.	27	48	65
chr1	169363094	169363667	YAP_peak_659	87	.	33	48	61
chr1	169676008	169676387	YAP_peak_660	111	.	29	55	56
chr1	169934410	169934767	YAP_peak_661	131	.	28	24	54
chr1	170309633	170310044	YAP_peak_662	185	.	38	37	56
chr1	170623233	170623499	YAP_peak_663	109	.	19	35	27
chr1	172135992	172136287	YAP_peak_665	166	.	31	24	40
chr1	172254982	172255211	YAP_peak_666	92	.	20	24	41
chr1	172360576	172360840	YAP_peak_668	58	.	18	27	41
chr1	172417592	172417919	YAP_peak_669	118	.	27	32	78
chr1	172561087	172561677	YAP_peak_671	337	.	83	101	104
chr1	172638806	172639206	YAP_peak_672	352	.	61	86	109
chr1	172859083	172859465	YAP_peak_674	85	.	32	37	57
chr1	172883395	172883616	YAP_peak_675	46	.	24	28	56
chr1	172897602	172898185	YAP_peak_676	425	.	88	137	126
chr1	172899022	172899259	YAP_peak_677	67	.	17	27	31
chr1	172903656	172903950	YAP_peak_678	123	.	27	44	44
chr1	172906842	172907057	YAP_peak_679	39	.	15	26	43
chr1	172907336	172907665	YAP_peak_680	54	.	24	20	33
chr1	172917963	172918383	YAP_peak_681	256	.	58	74	140
chr1	172967964	172968374	YAP_peak_682	131	.	34	29	57
chr1	173042958	173043296	YAP_peak_683	311	.	53	63	84
chr1	173424843	173425069	YAP_peak_686	46	.	13	25	21
chr1	177927000	177927275	YAP_peak_691	62	.	13	23	24
chr1	177976369	177976618	YAP_peak_692	71	.	15	28	47
chr1	178126805	178127325	YAP_peak_693	167	.	51	67	125
chr1	178238724	178239262	YAP_peak_694	138	.	44	54	69
chr1	178267751	178268087	YAP_peak_695	189	.	39	60	73
chr1	178530039	178530399	YAP_peak_696	155	.	34	49	44
chr1	179143045	179143240	YAP_peak_699	50	.	16	14	22
chr1	179143376	179143663	YAP_peak_700	138	.	27	19	43
chr1	179164411	179164790	YAP_peak_701	147	.	35	42	65
chr1	180151397	180152049	YAP_peak_705	404	.	105	111	90
chr1	180231050	180231363	YAP_peak_706	165	.	32	44	66
chr1	180560916	180561271	YAP_peak_708	86	.	29	20	49
chr1	181077603	181077939	YAP_peak_710	221	.	46	57	119
chr1	181078397	181078705	YAP_peak_711	57	.	22	24	40
chr1	181111618	181111903	YAP_peak_713	108	.	30	23	36
chr1	182956231	182956531	YAP_peak_715	230	.	41	44	74
chr1	182990418	182990686	YAP_peak_716	46	.	26	18	26
chr1	183163359	183163778	YAP_peak_717	101	.	32	48	42
chr1	183164366	183164751	YAP_peak_718	313	.	61	49	103
chr1	183272283	183272690	YAP_peak_719	242	.	74	73	110
chr1	183279214	183279582	YAP_peak_720	126	.	33	38	40
chr1	183881603	183881980	YAP_peak_722	136	.	53	54	99
chr1	183993220	183993512	YAP_peak_723	80	.	25	22	32
chr1	184056878	184057639	YAP_peak_725	184	.	105	154	237
chr1	184270507	184270880	YAP_peak_727	139	.	35	52	91
chr1	184299485	184299714	YAP_peak_729	51	.	15	16	24
chr1	185441695	185441973	YAP_peak_730	82	.	19	23	102
